26,41,33,0
27,41,33,0
28,41,33,0
29,41,33,0
65,41,33,0
66,41,33,0
25,42,33,0
26,42,33,0
27,42,33,0
28,42,33,0
29,42,33,0
64,42,33,0
65,42,33,0
66,42,33,0
67,42,33,0
24,43,33,0
25,43,33,0
26,43,33,0
27,43,33,0
28,43,33,0
29,43,33,0
30,43,33,0
31,43,33,0
63,43,33,0
64,43,33,0
65,43,33,0
66,43,33,0
67,43,33,0
24,44,33,0
25,44,33,0
26,44,33,0
27,44,33,0
28,44,33,0
29,44,33,0
30,44,33,0
31,44,33,0
32,44,33,0
62,44,33,0
63,44,33,0
64,44,33,0
65,44,33,0
66,44,33,0
67,44,33,0
24,45,33,0
25,45,33,0
26,45,33,0
27,45,33,0
28,45,33,0
29,45,33,0
30,45,33,0
31,45,33,0
32,45,33,0
33,45,33,0
58,45,33,0
59,45,33,0
62,45,33,0
63,45,33,0
64,45,33,0
65,45,33,0
66,45,33,0
67,45,33,0
25,46,33,0
26,46,33,0
27,46,33,0
28,46,33,0
29,46,33,0
30,46,33,0
31,46,33,0
32,46,33,0
33,46,33,0
34,46,33,0
62,46,33,0
63,46,33,0
64,46,33,0
65,46,33,0
66,46,33,0
67,46,33,0
25,47,33,0
26,47,33,0
27,47,33,0
28,47,33,0
33,47,33,0
34,47,33,0
63,47,33,0
64,47,33,0
65,47,33,0
66,47,33,0
67,47,33,0
25,48,33,0
26,48,33,0
27,48,33,0
28,48,33,0
64,48,33,0
65,48,33,0
66,48,33,0
67,48,33,0
25,49,33,0
26,49,33,0
27,49,33,0
65,49,33,0
66,49,33,0
25,50,33,0
26,50,33,0
65,50,33,0
66,50,33,0
25,51,33,0
65,51,33,0
40,71,33,0
41,71,33,0
39,72,33,0
40,72,33,0
41,72,33,0
49,72,33,1
50,72,33,0
38,73,33,0
39,73,33,0
40,73,33,0
41,73,33,0
49,73,33,0
50,73,33,0
51,73,33,0
52,73,33,0
38,74,33,0
39,74,33,0
40,74,33,0
41,74,33,0
42,74,33,0
49,74,33,0
50,74,33,0
51,74,33,0
52,74,33,0
53,74,33,0
37,75,33,0
38,75,33,0
39,75,33,0
40,75,33,0
41,75,33,0
42,75,33,0
43,75,33,0
49,75,33,0
50,75,33,0
51,75,33,0
52,75,33,0
53,75,33,0
37,76,33,0
38,76,33,0
39,76,33,0
40,76,33,0
41,76,33,0
42,76,33,0
50,76,33,0
51,76,33,0
52,76,33,0
53,76,33,0
54,76,33,0
36,77,33,0
37,77,33,0
38,77,33,0
39,77,33,0
40,77,33,0
41,77,33,0
42,77,33,0
50,77,33,0
51,77,33,0
52,77,33,0
53,77,33,0
54,77,33,0
55,77,33,0
35,78,33,0
36,78,33,0
37,78,33,0
38,78,33,0
39,78,33,0
40,78,33,0
41,78,33,0
51,78,33,0
52,78,33,0
53,78,33,0
54,78,33,0
55,78,33,0
35,79,33,0
36,79,33,0
37,79,33,0
38,79,33,0
39,79,33,0
40,79,33,0
41,79,33,0
51,79,33,0
52,79,33,0
53,79,33,0
54,79,33,0
55,79,33,0
56,79,33,0
34,80,33,0
35,80,33,0
36,80,33,0
37,80,33,0
38,80,33,0
39,80,33,0
40,80,33,0
52,80,33,0
53,80,33,0
54,80,33,0
55,80,33,0
56,80,33,0
57,80,33,0
34,81,33,0
35,81,33,0
36,81,33,0
37,81,33,0
38,81,33,0
39,81,33,0
40,81,33,0
53,81,33,0
54,81,33,0
55,81,33,0
56,81,33,0
57,81,33,0
34,82,33,0
35,82,33,0
36,82,33,0
37,82,33,0
38,82,33,0
39,82,33,0
53,82,33,0
54,82,33,0
55,82,33,0
56,82,33,0
57,82,33,0
34,83,33,0
35,83,33,0
36,83,33,0
37,83,33,0
38,83,33,0
53,83,33,0
54,83,33,0
55,83,33,0
56,83,33,0
57,83,33,0
34,84,33,0
35,84,33,0
36,84,33,0
37,84,33,0
38,84,33,0
54,84,33,0
55,84,33,0
56,84,33,0
57,84,33,0
34,85,33,0
35,85,33,0
36,85,33,0
37,85,33,0
55,85,33,0
56,85,33,0
35,86,33,0
36,86,33,0
37,86,33,0
62,36,34,0
63,36,34,0
64,36,34,0
27,37,34,0
28,37,34,0
29,37,34,0
63,37,34,0
64,37,34,0
26,38,34,0
27,38,34,0
28,38,34,0
29,38,34,0
30,38,34,0
63,38,34,0
64,38,34,0
65,38,34,0
26,39,34,0
27,39,34,0
28,39,34,0
29,39,34,0
30,39,34,0
63,39,34,0
64,39,34,0
65,39,34,0
66,39,34,0
25,40,34,0
26,40,34,0
27,40,34,0
28,40,34,0
29,40,34,0
30,40,34,0
31,40,34,0
63,40,34,0
64,40,34,0
65,40,34,0
66,40,34,0
25,41,34,0
26,41,34,0
27,41,34,0
28,41,34,0
29,41,34,0
30,41,34,0
31,41,34,0
32,41,34,0
63,41,34,0
64,41,34,0
65,41,34,0
66,41,34,0
25,42,34,0
26,42,34,0
27,42,34,0
28,42,34,0
29,42,34,0
30,42,34,0
31,42,34,0
32,42,34,0
59,42,34,0
60,42,34,0
61,42,34,0
62,42,34,0
63,42,34,0
64,42,34,0
65,42,34,0
66,42,34,0
24,43,34,0
25,43,34,0
26,43,34,0
27,43,34,0
28,43,34,0
29,43,34,0
30,43,34,0
31,43,34,0
32,43,34,0
33,43,34,0
57,43,34,0
58,43,34,0
59,43,34,0
60,43,34,0
61,43,34,0
62,43,34,0
63,43,34,0
64,43,34,0
65,43,34,0
66,43,34,0
25,44,34,0
26,44,34,0
27,44,34,0
28,44,34,0
29,44,34,0
30,44,34,0
31,44,34,0
32,44,34,0
33,44,34,0
34,44,34,0
57,44,34,0
58,44,34,0
59,44,34,0
60,44,34,0
61,44,34,0
62,44,34,0
63,44,34,0
64,44,34,0
65,44,34,0
66,44,34,0
25,45,34,0
26,45,34,0
27,45,34,0
28,45,34,0
29,45,34,0
30,45,34,0
31,45,34,0
32,45,34,0
33,45,34,0
34,45,34,0
35,45,34,0
57,45,34,0
62,45,34,0
63,45,34,0
64,45,34,0
65,45,34,0
66,45,34,0
25,46,34,0
26,46,34,0
27,46,34,0
28,46,34,0
29,46,34,0
33,46,34,0
34,46,34,0
35,46,34,0
62,46,34,0
63,46,34,0
64,46,34,0
65,46,34,0
66,46,34,0
25,47,34,0
26,47,34,0
27,47,34,0
28,47,34,0
34,47,34,0
63,47,34,0
64,47,34,0
65,47,34,0
66,47,34,0
26,48,34,0
27,48,34,0
28,48,34,0
64,48,34,0
65,48,34,0
66,48,34,0
26,49,34,0
65,49,34,0
66,49,34,0
65,50,34,0
40,71,34,0
41,71,34,0
42,71,34,0
49,71,34,0
50,71,34,0
39,72,34,0
40,72,34,0
41,72,34,0
42,72,34,0
48,72,34,1
49,72,34,0
50,72,34,0
51,72,34,0
39,73,34,0
40,73,34,0
41,73,34,0
42,73,34,0
43,73,34,0
48,73,34,0
49,73,34,0
50,73,34,0
51,73,34,0
52,73,34,0
38,74,34,0
39,74,34,0
40,74,34,0
41,74,34,0
42,74,34,0
43,74,34,0
44,74,34,0
48,74,34,0
49,74,34,0
50,74,34,0
51,74,34,0
52,74,34,0
37,75,34,0
38,75,34,0
39,75,34,0
40,75,34,0
41,75,34,0
42,75,34,0
43,75,34,0
44,75,34,0
48,75,34,1
49,75,34,1
50,75,34,0
51,75,34,0
52,75,34,0
53,75,34,0
37,76,34,0
38,76,34,0
39,76,34,0
40,76,34,0
41,76,34,0
42,76,34,0
43,76,34,0
49,76,34,1
50,76,34,0
51,76,34,0
52,76,34,0
53,76,34,0
37,77,34,0
38,77,34,0
39,77,34,0
40,77,34,0
41,77,34,0
42,77,34,0
43,77,34,0
50,77,34,0
51,77,34,0
52,77,34,0
53,77,34,0
54,77,34,0
35,78,34,0
36,78,34,0
37,78,34,0
38,78,34,0
39,78,34,0
40,78,34,0
41,78,34,0
42,78,34,0
50,78,34,0
51,78,34,0
52,78,34,0
53,78,34,0
54,78,34,0
55,78,34,0
34,79,34,0
35,79,34,0
36,79,34,0
37,79,34,0
38,79,34,0
39,79,34,0
40,79,34,0
41,79,34,0
42,79,34,0
51,79,34,0
52,79,34,0
53,79,34,0
54,79,34,0
55,79,34,0
56,79,34,0
57,79,34,0
34,80,34,0
35,80,34,0
36,80,34,0
37,80,34,0
38,80,34,0
39,80,34,0
40,80,34,0
41,80,34,0
51,80,34,0
52,80,34,0
53,80,34,0
54,80,34,0
55,80,34,0
56,80,34,0
57,80,34,0
33,81,34,0
34,81,34,0
35,81,34,0
36,81,34,0
37,81,34,0
38,81,34,0
39,81,34,0
40,81,34,0
52,81,34,0
53,81,34,0
54,81,34,0
55,81,34,0
56,81,34,0
57,81,34,0
58,81,34,0
33,82,34,0
34,82,34,0
35,82,34,0
36,82,34,0
37,82,34,0
38,82,34,0
39,82,34,0
52,82,34,0
53,82,34,0
54,82,34,0
55,82,34,0
56,82,34,0
57,82,34,0
58,82,34,0
33,83,34,0
34,83,34,0
35,83,34,0
36,83,34,0
37,83,34,0
38,83,34,0
53,83,34,0
54,83,34,0
55,83,34,0
56,83,34,0
57,83,34,0
58,83,34,0
33,84,34,0
34,84,34,0
35,84,34,0
36,84,34,0
37,84,34,0
38,84,34,0
53,84,34,0
54,84,34,0
55,84,34,0
56,84,34,0
57,84,34,0
58,84,34,0
33,85,34,0
34,85,34,0
35,85,34,0
36,85,34,0
37,85,34,0
54,85,34,0
55,85,34,0
56,85,34,0
57,85,34,0
34,86,34,0
35,86,34,0
36,86,34,0
37,86,34,0
55,86,34,0
56,86,34,0
57,86,34,0
36,87,34,0
61,31,35,0
61,32,35,0
62,32,35,0
29,33,35,0
61,33,35,0
62,33,35,0
63,33,35,0
29,34,35,0
61,34,35,0
62,34,35,0
63,34,35,0
64,34,35,0
28,35,35,0
29,35,35,0
30,35,35,0
60,35,35,0
61,35,35,0
62,35,35,0
63,35,35,0
64,35,35,0
27,36,35,0
28,36,35,0
29,36,35,0
30,36,35,0
31,36,35,0
60,36,35,0
61,36,35,0
62,36,35,0
63,36,35,0
64,36,35,0
65,36,35,0
27,37,35,0
28,37,35,0
29,37,35,0
30,37,35,0
31,37,35,0
60,37,35,0
61,37,35,0
62,37,35,0
63,37,35,0
64,37,35,0
65,37,35,0
26,38,35,0
27,38,35,0
28,38,35,0
29,38,35,0
30,38,35,0
31,38,35,0
32,38,35,0
60,38,35,0
61,38,35,0
62,38,35,0
63,38,35,0
64,38,35,0
65,38,35,0
26,39,35,0
27,39,35,0
28,39,35,0
29,39,35,0
30,39,35,0
31,39,35,0
32,39,35,0
60,39,35,0
61,39,35,0
62,39,35,0
63,39,35,0
64,39,35,0
65,39,35,0
66,39,35,0
25,40,35,0
26,40,35,0
27,40,35,0
28,40,35,0
29,40,35,0
30,40,35,0
31,40,35,0
32,40,35,0
59,40,35,0
60,40,35,0
61,40,35,0
62,40,35,0
63,40,35,0
64,40,35,0
65,40,35,0
66,40,35,0
25,41,35,0
26,41,35,0
27,41,35,0
28,41,35,0
29,41,35,0
30,41,35,0
31,41,35,0
32,41,35,0
33,41,35,0
58,41,35,0
59,41,35,0
60,41,35,0
61,41,35,0
62,41,35,0
63,41,35,0
64,41,35,0
65,41,35,0
66,41,35,0
25,42,35,0
26,42,35,0
27,42,35,0
28,42,35,0
29,42,35,0
30,42,35,0
31,42,35,0
32,42,35,0
33,42,35,0
34,42,35,0
56,42,35,0
57,42,35,0
58,42,35,0
59,42,35,0
60,42,35,0
61,42,35,0
62,42,35,0
63,42,35,0
64,42,35,0
65,42,35,0
66,42,35,0
25,43,35,0
26,43,35,0
27,43,35,0
28,43,35,0
29,43,35,0
30,43,35,0
31,43,35,0
32,43,35,0
33,43,35,0
34,43,35,0
35,43,35,0
55,43,35,0
56,43,35,0
57,43,35,0
58,43,35,0
59,43,35,0
60,43,35,0
61,43,35,0
62,43,35,0
63,43,35,0
64,43,35,0
65,43,35,0
66,43,35,0
25,44,35,0
26,44,35,0
27,44,35,0
28,44,35,0
29,44,35,0
30,44,35,0
31,44,35,0
32,44,35,0
33,44,35,0
34,44,35,0
35,44,35,0
36,44,35,0
55,44,35,0
56,44,35,0
57,44,35,0
58,44,35,0
59,44,35,0
60,44,35,0
61,44,35,0
62,44,35,0
63,44,35,0
64,44,35,0
65,44,35,0
66,44,35,0
25,45,35,0
26,45,35,0
27,45,35,0
28,45,35,0
29,45,35,0
30,45,35,0
31,45,35,0
32,45,35,0
33,45,35,0
34,45,35,0
35,45,35,0
36,45,35,0
55,45,35,0
56,45,35,0
57,45,35,0
62,45,35,0
63,45,35,0
64,45,35,0
65,45,35,0
66,45,35,0
26,46,35,0
27,46,35,0
28,46,35,0
29,46,35,0
34,46,35,0
35,46,35,0
36,46,35,0
62,46,35,0
63,46,35,0
64,46,35,0
65,46,35,0
66,46,35,0
26,47,35,0
27,47,35,0
28,47,35,0
29,47,35,0
63,47,35,0
64,47,35,0
65,47,35,0
26,48,35,0
27,48,35,0
64,48,35,0
65,48,35,0
41,71,35,0
42,71,35,0
43,71,35,0
47,71,35,0
48,71,35,0
49,71,35,0
50,71,35,0
40,72,35,0
41,72,35,0
42,72,35,0
43,72,35,0
44,72,35,0
45,72,35,0
46,72,35,0
47,72,35,1
48,72,35,1
49,72,35,0
50,72,35,0
51,72,35,0
39,73,35,0
40,73,35,0
41,73,35,0
42,73,35,0
43,73,35,0
44,73,35,0
45,73,35,0
46,73,35,0
47,73,35,1
48,73,35,1
49,73,35,0
50,73,35,0
51,73,35,0
38,74,35,0
39,74,35,0
40,74,35,0
41,74,35,0
42,74,35,0
43,74,35,0
44,74,35,0
45,74,35,0
46,74,35,0
47,74,35,1
48,74,35,1
49,74,35,0
50,74,35,0
51,74,35,0
52,74,35,0
38,75,35,0
39,75,35,0
40,75,35,0
41,75,35,0
42,75,35,0
43,75,35,0
44,75,35,0
45,75,35,0
46,75,35,0
47,75,35,1
48,75,35,1
49,75,35,1
50,75,35,0
51,75,35,0
52,75,35,0
37,76,35,0
38,76,35,0
39,76,35,0
40,76,35,0
41,76,35,0
42,76,35,0
43,76,35,0
44,76,35,0
45,76,35,0
46,76,35,0
47,76,35,0
48,76,35,0
49,76,35,1
50,76,35,0
51,76,35,0
52,76,35,0
53,76,35,0
37,77,35,0
38,77,35,0
39,77,35,0
40,77,35,0
41,77,35,0
42,77,35,0
43,77,35,0
44,77,35,0
45,77,35,0
47,77,35,0
48,77,35,0
49,77,35,0
50,77,35,0
51,77,35,0
52,77,35,0
53,77,35,0
54,77,35,0
36,78,35,0
37,78,35,0
38,78,35,0
39,78,35,0
40,78,35,0
41,78,35,0
42,78,35,0
43,78,35,0
44,78,35,0
45,78,35,0
49,78,35,0
50,78,35,0
51,78,35,0
52,78,35,0
53,78,35,0
54,78,35,0
55,78,35,0
35,79,35,0
36,79,35,0
37,79,35,0
38,79,35,0
39,79,35,0
40,79,35,0
41,79,35,0
42,79,35,0
43,79,35,0
44,79,35,0
49,79,35,0
50,79,35,0
51,79,35,0
52,79,35,0
53,79,35,0
54,79,35,0
55,79,35,0
56,79,35,0
34,80,35,0
35,80,35,0
36,80,35,0
37,80,35,0
38,80,35,0
39,80,35,0
40,80,35,0
41,80,35,0
42,80,35,0
50,80,35,0
51,80,35,0
52,80,35,0
53,80,35,0
54,80,35,0
55,80,35,0
56,80,35,0
57,80,35,0
58,80,35,0
33,81,35,0
34,81,35,0
35,81,35,0
36,81,35,0
37,81,35,0
38,81,35,0
39,81,35,0
40,81,35,0
41,81,35,0
51,81,35,0
52,81,35,0
53,81,35,0
54,81,35,0
55,81,35,0
56,81,35,0
57,81,35,0
58,81,35,0
32,82,35,0
33,82,35,0
34,82,35,0
35,82,35,0
36,82,35,0
37,82,35,0
38,82,35,0
39,82,35,0
40,82,35,0
52,82,35,0
53,82,35,0
54,82,35,0
55,82,35,0
56,82,35,0
57,82,35,0
58,82,35,0
32,83,35,0
33,83,35,0
34,83,35,0
35,83,35,0
36,83,35,0
37,83,35,0
38,83,35,0
39,83,35,0
52,83,35,0
53,83,35,0
54,83,35,0
55,83,35,0
56,83,35,0
57,83,35,0
58,83,35,0
32,84,35,0
33,84,35,0
34,84,35,0
35,84,35,0
36,84,35,0
37,84,35,0
38,84,35,0
53,84,35,0
54,84,35,0
55,84,35,0
56,84,35,0
57,84,35,0
58,84,35,0
33,85,35,0
34,85,35,0
35,85,35,0
36,85,35,0
37,85,35,0
54,85,35,0
55,85,35,0
56,85,35,0
57,85,35,0
58,85,35,0
33,86,35,0
34,86,35,0
35,86,35,0
36,86,35,0
55,86,35,0
56,86,35,0
57,86,35,0
35,87,35,0
36,87,35,0
59,25,36,0
59,26,36,0
60,26,36,0
60,27,36,0
60,28,36,0
61,28,36,0
59,29,36,0
60,29,36,0
61,29,36,0
62,29,36,0
30,30,36,0
59,30,36,0
60,30,36,0
61,30,36,0
62,30,36,0
29,31,36,0
30,31,36,0
59,31,36,0
60,31,36,0
61,31,36,0
62,31,36,0
63,31,36,0
28,32,36,0
29,32,36,0
30,32,36,0
31,32,36,0
59,32,36,0
60,32,36,0
61,32,36,0
62,32,36,0
63,32,36,0
28,33,36,0
29,33,36,0
30,33,36,0
31,33,36,0
32,33,36,0
59,33,36,0
60,33,36,0
61,33,36,0
62,33,36,0
63,33,36,0
64,33,36,0
28,34,36,0
29,34,36,0
30,34,36,0
31,34,36,0
32,34,36,0
59,34,36,0
60,34,36,0
61,34,36,0
62,34,36,0
63,34,36,0
64,34,36,0
27,35,36,0
28,35,36,0
29,35,36,0
30,35,36,0
31,35,36,0
32,35,36,0
58,35,36,0
59,35,36,0
60,35,36,0
61,35,36,0
62,35,36,0
63,35,36,0
64,35,36,0
27,36,36,0
28,36,36,0
29,36,36,0
30,36,36,0
31,36,36,0
32,36,36,0
58,36,36,0
59,36,36,0
60,36,36,0
61,36,36,0
62,36,36,0
63,36,36,0
64,36,36,0
65,36,36,0
26,37,36,0
27,37,36,0
28,37,36,0
29,37,36,0
30,37,36,0
31,37,36,0
32,37,36,0
58,37,36,0
59,37,36,0
60,37,36,0
61,37,36,0
62,37,36,0
63,37,36,0
64,37,36,0
65,37,36,0
26,38,36,0
27,38,36,0
28,38,36,0
29,38,36,0
30,38,36,0
31,38,36,0
32,38,36,0
33,38,36,0
58,38,36,0
59,38,36,0
60,38,36,0
61,38,36,0
62,38,36,0
63,38,36,0
64,38,36,0
65,38,36,0
26,39,36,0
27,39,36,0
28,39,36,0
29,39,36,0
30,39,36,0
31,39,36,0
32,39,36,0
33,39,36,0
58,39,36,0
59,39,36,0
60,39,36,0
61,39,36,0
62,39,36,0
63,39,36,0
64,39,36,0
65,39,36,0
66,39,36,0
25,40,36,0
26,40,36,0
27,40,36,0
28,40,36,0
29,40,36,0
30,40,36,0
31,40,36,0
32,40,36,0
33,40,36,0
57,40,36,0
58,40,36,0
59,40,36,0
60,40,36,0
61,40,36,0
62,40,36,0
63,40,36,0
64,40,36,0
65,40,36,0
66,40,36,0
25,41,36,0
26,41,36,0
27,41,36,0
28,41,36,0
29,41,36,0
30,41,36,0
31,41,36,0
32,41,36,0
33,41,36,0
34,41,36,0
56,41,36,0
57,41,36,0
58,41,36,0
59,41,36,0
60,41,36,0
61,41,36,0
62,41,36,0
63,41,36,0
64,41,36,0
65,41,36,0
66,41,36,0
25,42,36,0
26,42,36,0
27,42,36,0
28,42,36,0
29,42,36,0
30,42,36,0
31,42,36,0
32,42,36,0
33,42,36,0
34,42,36,0
35,42,36,0
55,42,36,0
56,42,36,0
57,42,36,0
58,42,36,0
59,42,36,0
60,42,36,0
61,42,36,0
63,42,36,0
64,42,36,0
65,42,36,0
66,42,36,0
25,43,36,0
26,43,36,0
27,43,36,0
28,43,36,0
29,43,36,0
30,43,36,0
31,43,36,0
32,43,36,0
33,43,36,0
34,43,36,0
35,43,36,0
36,43,36,0
55,43,36,0
56,43,36,0
57,43,36,0
58,43,36,0
59,43,36,0
60,43,36,0
61,43,36,0
62,43,36,0
63,43,36,0
64,43,36,0
65,43,36,0
25,44,36,0
26,44,36,0
27,44,36,0
28,44,36,0
29,44,36,0
31,44,36,0
32,44,36,0
33,44,36,0
34,44,36,0
35,44,36,0
36,44,36,0
37,44,36,0
55,44,36,0
56,44,36,1
57,44,36,1
58,44,36,0
59,44,36,0
62,44,36,0
63,44,36,0
64,44,36,0
65,44,36,0
26,45,36,0
27,45,36,0
28,45,36,0
29,45,36,0
32,45,36,0
33,45,36,0
34,45,36,0
35,45,36,0
36,45,36,0
37,45,36,0
55,45,36,0
56,45,36,0
62,45,36,0
63,45,36,0
64,45,36,0
65,45,36,0
26,46,36,0
27,46,36,0
28,46,36,0
29,46,36,0
35,46,36,0
36,46,36,0
62,46,36,0
63,46,36,0
64,46,36,0
65,46,36,0
27,47,36,0
28,47,36,0
29,47,36,0
63,47,36,0
64,47,36,0
42,71,36,0
43,71,36,0
44,71,36,0
45,71,36,0
46,71,36,0
47,71,36,0
48,71,36,1
49,71,36,0
40,72,36,0
41,72,36,0
42,72,36,0
43,72,36,0
44,72,36,0
45,72,36,0
46,72,36,0
47,72,36,0
48,72,36,1
49,72,36,0
50,72,36,0
39,73,36,0
40,73,36,0
41,73,36,0
42,73,36,0
43,73,36,0
44,73,36,0
45,73,36,0
46,73,36,0
47,73,36,0
48,73,36,1
49,73,36,0
50,73,36,0
51,73,36,0
39,74,36,0
40,74,36,0
41,74,36,0
42,74,36,0
43,74,36,0
44,74,36,0
45,74,36,0
46,74,36,0
47,74,36,0
48,74,36,1
49,74,36,0
50,74,36,0
51,74,36,0
38,75,36,0
39,75,36,0
40,75,36,0
41,75,36,0
42,75,36,0
43,75,36,0
44,75,36,0
45,75,36,0
46,75,36,0
47,75,36,0
48,75,36,0
49,75,36,0
50,75,36,0
51,75,36,0
52,75,36,0
38,76,36,0
39,76,36,0
40,76,36,0
41,76,36,0
42,76,36,0
43,76,36,0
44,76,36,0
45,76,36,0
46,76,36,0
47,76,36,0
48,76,36,0
49,76,36,0
50,76,36,0
51,76,36,0
52,76,36,0
53,76,36,0
37,77,36,0
38,77,36,0
39,77,36,0
40,77,36,0
41,77,36,0
42,77,36,0
43,77,36,0
44,77,36,0
45,77,36,0
46,77,36,0
47,77,36,0
48,77,36,0
49,77,36,0
50,77,36,0
51,77,36,0
52,77,36,0
53,77,36,0
37,78,36,0
38,78,36,0
39,78,36,0
40,78,36,0
41,78,36,0
42,78,36,0
43,78,36,0
44,78,36,0
45,78,36,0
46,78,36,0
47,78,36,0
48,78,36,0
49,78,36,0
50,78,36,0
51,78,36,0
52,78,36,0
53,78,36,0
54,78,36,0
34,79,36,0
35,79,36,0
36,79,36,0
37,79,36,0
