0.63631,1
0.43852,1
0.33565,1
0.51092,1
0.25951,1
0.72361,1
0.54084,1
0.4245,1
0.4422,1
0.69889,1
0.29259,1
0.46096,1
0.60489,1
0.36322,1
0.51141,1
0.45234,1
0.43017,1
0.53112,1
0.32189,1
0.50505,1
0.47136,1
0.18975,1
0.50201,1
0.42501,1
0.42438,1
0.66221,1
0.56415,1
0.31782,1
0.65438,1
0.35886,1
0.69351,1
0.62234,1
0.46176,1
0.43022,1
0.48374,1
0.7086,1
0.48407,1
0.52991,1
0.26891,1
0.33554,1
0.35432,1
0.38589,1
0.3541,1
0.60154,1
0.28968,1
0.59944,1
0.53517,1
0.50324,1
0.52958,1
0.602,1
0.3088,1
0.58525,1
0.70528,1
0.67986,1
0.30604,1
0.43898,1
0.49453,1
0.84857,1
0.48414,1
0.72122,1
0.52756,1
0.20087,1
0.75241,1
0.6873,1
0.5104,1
0.38833,1
0.59145,1
0.39273,1
0.52406,1
0.31818,1
0.57386,1
0.44988,1
0.55841,1
0.55548,1
0.50773,1
0.47535,1
0.68701,1
0.74593,1
0.68434,1
0.4862,1
0.49319,1
0.19658,1
0.7328,1
0.73297,1
0.80801,1
0.53406,1
0.81058,1
0.8015,1
1.0074,1
0.79297,1
0.87099,1
0.61592,1
0.33387,1
0.51805,1
0.34793,1
0.49913,1
0.6076,1
0.56393,1
0.48812,1
0.47092,1
0.49427,1
0.29668,1
0.67388,1
0.59388,1
0.58213,1
0.3988,1
0.53468,1
0.67456,1
0.54568,1
0.74873,1
0.56359,1
0.58283,1
0.83638,1
0.82094,1
0.90369,1
0.53663,1
0.45906,1
0.70447,1
0.49296,1
0.67342,1
0.4448,1
0.47068,1
0.67162,1
0.66365,1
0.30972,1
0.77021,1
0.62589,1
0.28911,1
0.70403,1
0.48267,1
0.2876,1
0.67252,1
0.39719,1
0.60035,1
0.40342,1
0.67425,1
0.66775,1
0.46187,1
0.72735,1
0.49932,1
0.18978,1
0.51976,1
0.52539,1
0.40717,1
0.32533,1
0.43177,1
0.29287,1
0.74829,1
0.55447,1
0.61373,1
0.44899,1
0.23495,1
0.46232,1
0.33986,1
0.32934,1
0.44049,1
0.25369,1
0.65752,1
0.56969,1
0.31865,1
0.49585,1
0.34422,1
0.56686,1
0.50257,1
0.35287,1
0.57419,1
0.39624,1
0.36366,1
0.31101,1
0.45416,1
0.32134,1
0.5074,1
0.38236,1
0.41537,1
0.39581,1
0.61635,1
0.28929,1
0.56656,1
0.74449,1
0.40866,1
0.58441,1
0.39682,1
0.53157,1
0.46185,1
0.74552,1
0.57409,1
0.37779,1
0.84364,1
0.60951,1
0.51134,1
0.8074,1
0.54695,1
0.75167,1
0.78094,1
0.40456,1
0.54528,1
0.503,1
0.43858,1
0.44381,1
0.63086,1
0.22995,1
0.78895,1
0.6208,1
0.54223,1
0.64847,1
0.44597,1
0.6975,1
0.43589,1
0.65218,1
0.47646,1
0.41824,1
0.37829,1
0.61911,1
0.37544,1
0.665,1
0.24691,1
0.43575,1
0.50785,1
0.54246,1
0.61086,1
0.32659,1
0.41866,1
0.51368,1
0.59406,1
0.62226,1
0.66231,1
0.7983,1
0.5706,1
0.54546,1
0.66289,1
0.26303,1
0.58558,1
0.57645,1
0.36394,1
0.74005,1
0.62764,1
0.63287,1
0.45847,1
0.34487,1
0.48421,1
0.44388,1
0.40811,1
0.36485,1
0.35786,1
0.50875,1
0.63929,1
0.48831,1
0.22369,1
0.41234,1
0.3982,1
0.5767,1
0.39505,1
0.70755,1
0.36707,1
0.53699,1
0.56595,1
0.41228,1
0.65555,1
0.45227,1
0.65734,1
0.84408,1
0.39833,1
0.5223,1
0.48168,1
0.60224,1
0.53928,1
0.52667,1
0.57558,1
0.79056,1
0.29936,1
0.24831,1
0.25217,1
0.59727,1
0.51718,1
0.57685,1
0.68901,1
0.35137,1
0.34602,1
0.771,1
0.5791,1
0.45579,1
0.47116,1
0.56072,1
0.63988,1
0.90603,1
0.60279,1
0.63095,1
0.55716,1
0.57687,1
0.52437,1
0.5585,1
0.72931,1
0.46215,1
0.67306,1
0.53881,1
0.51427,1
0.45433,1
0.30029,1
0.47122,1
0.42395,1
0.64066,1
0.77609,1
0.58104,1
0.4844,1
0.47164,1
0.72343,1
0.28505,1
0.52223,1
0.83652,1
0.62132,1
0.45257,1
0.63234,1
0.53977,1
0.28828,1
0.41977,1
0.55824,1
0.73193,1
0.65133,1
0.5118,1
0.59251,1
0.50288,1
0.62156,1
0.52174,1
0.47471,1
0.45896,1
0.70052,1
0.71543,1
0.36797,1
0.39676,1
0.36987,1
0.43548,1
0.16204,1
0.52293,1
0.56854,1
0.5987,1
0.75323,1
0.83242,1
0.45717,1
0.52429,1
0.65217,1
0.53231,1
0.56584,1
0.62493,1
0.44474,1
0.69356,1
0.59107,1
0.2888,1
0.59632,1
0.84358,1
0.40673,1
0.59984,1
0.65674,1
0.43488,1
0.44074,1
0.40654,1
0.40067,1
0.734,1
0.51195,1
0.15393,1
0.35137,1
0.82326,1
0.53745,1
0.46559,1
0.38477,1
0.45296,1
0.71574,1
0.28203,1
0.56223,1
0.38932,1
0.30526,1
0.30082,1
0.52742,1
0.75336,1
0.31574,1
0.44155,1
0.43461,1
0.59832,1
0.50153,1
0.73463,1
0.59717,1
0.68524,1
0.52891,1
0.25602,1
0.56021,1
0.45923,1
0.55965,1
0.5784,1
0.48656,1
0.22432,1
0.63731,1
0.38533,1
0.48486,1
0.45829,1
0.81069,1
0.59852,1
0.56715,1
0.39917,1
0.4834,1
0.29754,1
0.66334,1
0.41547,1
0.39165,1
0.44912,1
0.49416,1
0.82901,1
0.25444,1
0.40359,1
0.55006,1
0.61826,1
0.31288,1
0.16686,1
0.49096,1
0.75521,1
0.42855,1
0.49941,1
0.38413,1
0.33866,1
0.49874,1
0.65418,1
0.17872,1
0.55538,1
0.6972,1
0.64379,1
0.66801,1
0.27574,1
0.66375,1
0.47889,1
0.7177,1
0.77014,1
0.37187,1
0.53908,1
0.61855,1
0.34993,1
0.6358,1
0.463,1
0.41586,1
0.41199,1
0.5141,1
0.53071,1
0.53688,1
0.44121,1
0.64911,1
0.77535,1
0.48997,1
0.6011,1
0.58074,1
0.68465,1
1.0004,1
0.26986,1
0.41738,1
0.41461,1
0.52168,1
0.7055,1
0.86243,1
0.46102,1
0.24438,1
0.47655,1
0.39506,1
0.59128,1
0.49813,1
0.33118,1
0.47854,1
0.26202,1
0.76598,1
0.41322,1
0.46141,1
0.39506,1
0.91199,1
0.59504,1
0.49967,1
0.66706,1
0.63117,1
0.56159,1
0.53727,1
0.3169,1
0.49885,1
0.24963,1
0.44734,1
0.38289,1
0.38333,1
0.39399,1
0.61507,1
0.4322,1
0.57363,1
0.59932,1
0.39446,1
0.57404,1
0.7166,1
0.39409,1
0.29597,1
0.54442,1
0.24772,1
0.69047,1
0.51688,1
0.81572,1
0.64933,1
0.35638,1
0.50916,1
0.63602,1
0.49049,1
0.65979,1
0.46273,1
0.77272,1
0.47735,1
0.71453,1
0.50963,1
0.62482,1
0.45753,1
0.46328,1
0.50873,1
0.62256,1
0.8249,1
0.69157,1
0.41986,1
0.52469,1
0.71369,1
0.66554,1
0.42582,1
0.57705,1
0.4845,1
0.13326,1
0.67621,1
0.23385,1
0.7953,1
0.56818,1
0.58759,1
0.7347,1
0.73718,1
0.57585,1
0.43722,1
0.6969,1
0.76751,1
0.45784,1
0.50111,1
0.54257,1
0.48246,1
0.71934,1
0.73091,1
0.57011,1
0.60386,1
0.61474,1
0.75057,1
0.51475,1
0.8134,1
0.36054,1
0.78205,1
0.4268,1
0.76581,1
0.69095,1
0.78069,1
0.33621,1
0.73115,1
0.45223,1
0.61748,1
0.90098,1
0.52622,1
0.58881,1
0.6119,1
0.35381,1
0.48389,1
0.4662,1
0.77068,1
0.74952,1
0.60651,1
0.53985,1
0.37247,1
0.47042,1
0.7089,1
0.69403,1
0.35805,1
0.64424,1
0.45099,1
0.63437,1
0.56661,1
0.36148,1
0.49946,1
0.4497,1
0.44517,1
0.29938,1
0.44927,1
0.53041,1
0.73352,1
0.65223,1
0.32524,1
0.38632,1
0.18475,1
0.20438,1
0.20325,1
0.47374,1
0.43796,1
0.59078,1
0.70444,1
0.55925,1
0.49427,1
0.38107,1
0.76471,1
0.64191,1
0.56705,1
0.61341,1
0.57265,1
0.58482,1
0.29534,1
0.45148,1
0.84223,1
0.86595,1
0.4427,1
0.46223,1
0.60601,1
0.81746,1
0.43896,1
0.55947,1
0.68756,1
0.50456,1
0.5895,1
0.48776,1
0.45535,1
0.41909,1
0.51176,1
0.44595,1
0.48853,1
0.43335,1
0.30939,1
0.38043,1
0.47279,1
0.41835,1
0.49123,1
0.66431,1
0.42906,1
0.81424,1
0.72996,1
0.62112,1
0.4025,1
0.92153,1
0.49691,1
0.51966,1
0.6002,1
0.42021,1
0.60894,1
0.44569,1
0.425,1
0.67108,1
0.50094,1
0.61734,1
0.56769,1
0.69996,1
0.55183,1
0.54823,1
0.57113,1
0.57938,1
0.48252,1
0.44029,1
0.78478,1
1.0083,1
0.69838,1
0.58047,1
0.44358,1
0.54781,1
0.51964,1
0.47089,1
0.72991,1
0.51302,1
0.51711,1
0.4297,1
0.72172,1
0.77668,1
0.37751,1
0.32985,1
0.33674,1
0.44935,1
0.32564,1
0.29982,1
0.53587,1
0.41902,1
0.71016,1
0.58588,1
0.63228,1
0.90153,1
0.70117,1
0.55948,1
0.58433,1
0.51002,1
0.30482,1
0.76506,1
0.73727,1
0.44421,1
0.69263,1
0.49451,1
0.25218,1
0.55368,1
0.46645,1
0.62683,1
0.46066,1
0.59619,1
0.37769,1
0.21787,1
0.40567,1
0.66677,1
0.61982,1
0.56985,1
0.70409,1
0.44755,1
0.71718,1
0.4648,1
0.36839,1
0.24473,1
0.56179,1
0.71201,1
0.75635,1
0.60415,1
0.62527,1
0.59427,1
0.69469,1
0.94409,1
0.40844,1
0.54312,1
0.66944,1
0.45562,1
0.5568,1
0.32827,1
0.60635,1
0.63027,1
0.42616,1
0.19382,1
0.61423,1
0.56018,1
0.45905,1
0.73244,1
0.53162,1
0.61008,1
0.32,1
0.46579,1
0.38582,1
0.29,1
0.66412,1
0.60292,1
0.52036,1
0.48342,1
0.3324,1
0.38938,1
0.62335,1
0.53792,1
0.33626,1
0.57343,1
0.44299,1
0.56927,1
0.41147,1
0.1891,1
0.47237,1
0.58652,1
0.53275,1
0.82358,1
0.4915,1
0.25466,1
0.40914,1
0.68105,1
0.59583,1
0.55039,1
0.55727,1
0.64904,1
0.69908,1
0.47762,1
0.63372,1
0.53415,1
0.81584,1
0.32781,1
0.39829,1
0.3899,1
0.4494,1
0.57378,1
0.52013,1
0.71036,1
0.46624,1
0.75787,1
0.59758,1
0.28884,1
0.55664,1
0.3328,1
0.34329,1
0.55535,1
0.43526,1
0.57896,1
0.48967,1
0.48514,1
0.66302,1
0.52024,1
0.39333,1
0.66667,1
0.53732,1
0.5651,1
0.66081,1
0.5219,1
0.53328,1
0.30772,1
0.52986,1
0.5939,1
0.6859,1
0.48044,1
0.54365,1
0.52226,1
0.58034,1
0.42016,1
0.5458,1
0.78494,1
0.62661,1
0.22891,1
0.72839,1
0.63909,1
0.57446,1
0.55664,1
0.44267,1
0.45853,1
0.30156,1
0.65801,1
0.70886,1
0.50997,1
0.54667,1
0.62563,1
0.66992,1
0.60407,1
0.2882,1
0.67357,1
0.44572,1
0.54371,1
0.26432,1
0.37252,1
0.35522,1
0.64343,1
0.30225,1
0.71129,1
0.69249,1
0.43726,1
0.48284,1
0.73839,1
0.71837,1
0.83027,1
0.60215,1
0.34562,1
0.80497,1
0.33304,1
0.52912,1
0.66119,1
0.51119,1
0.68441,1
0.78108,1
0.89224,1
0.42614,1
0.50805,1
0.53187,1
0.42078,1
0.50667,1
0.6985,1
0.67681,1
0.53548,1
0.60875,1
0.56088,1
0.3534,1
0.53537,1
0.47158,1
0.57017,1
0.31998,1
0.56889,1
0.48845,1
0.22052,1
0.56018,1
0.54088,1
0.51932,1
0.67419,1
0.53013,1
0.31056,1
0.5649,1
0.40194,1
0.24711,1
0.56406,1
0.40611,1
0.42369,1
0.40832,1
0.31932,1
0.57526,1
0.79933,1
0.52743,1
0.5205,1
0.459,1
0.52422,1
0.42362,1
0.33076,1
0.34971,1
0.41169,1
0.35375,1
0.55047,1
0.55135,1
0.59396,1
0.71797,1
0.67377,1
0.34254,1
0.70388,1
0.6876,1
0.46192,1
0.31875,1
0.54829,1
0.67584,1
0.41878,1
0.37371,1
0.68274,1
0.61365,1
0.44129,1
0.54529,1
0.56439,1
0.54985,1
0.41969,1
0.80334,1
0.78563,1
0.41772,1
0.35267,1
0.64177,1
0.66923,1
0.82503,1
0.47346,1
0.7239,1
0.41725,1
0.28427,1
0.71211,1
0.42506,1
0.30436,1
0.61888,1
0.57547,1
0.78882,1
0.67663,1
0.31125,1
0.45642,1
0.47153,1
0.40443,1
0.60964,1
0.32217,1
0.55943,1
0.9158,1
0.58846,1
0.86323,1
0.25461,1
0.79351,1
0.7523,1
0.31325,1
0.74283,1
0.54732,1
0.55608,1
0.57949,1
0.44396,1
0.355,1
0.45991,1
0.55924,1
0.31565,1
0.74221,1
0.61742,1
0.42832,1
0.26393,1
0.26939,1
0.8088,1
0.46045,1
0.37835,1
0.4437,1
0.55277,1
0.4937,1
0.5475,1
0.38523,1
0.71037,1
0.34816,1
0.32207,1
0.38175,1
0.76319,1
0.52196,1
0.37159,1
0.58483,1
0.58829,1
0.7871,1
0.55914,1
0.68835,1
0.48329,1
0.37122,1
0.84633,1
0.52141,1
0.39064,1
0.62051,1
0.60126,1
0.51379,1
0.53085,1
0.7246,1
0.64399,1
0.45397,1
0.64847,1
0.38223,1
0.65388,1
0.56662,1
0.59243,1
0.78602,1
0.40097,1
0.29635,1
0.71034,1
0.7353,1
0.64442,1
0.45741,1
0.56828,1
0.57585,1
0.51138,1
0.23622,1
0.72904,1
0.22376,1
0.68881,1
0.60004,1
0.57085,1
0.48459,1
0.52848,1
0.52401,1
0.37685,1
0.44778,1
0.60112,1
0.42367,1
0.22959,1
0.45608,1
0.34485,1
0.49857,1
0.37466,1
0.36843,1
0.45804,1
0.43818,1
0.5505,1
0.67914,1
0.44571,1
0.5088,1
0.40741,1
0.28292,1
0.50304,1
0.56572,1
0.58632,1
0.35605,1
0.39475,1
0.69129,1
0.43538,1
0.42286,1
0.22531,1
0.59422,1
0.41494,1
0.37951,1
0.34873,1
0.72871,1
0.27268,1
0.41817,1
0.53045,1
0.44664,1
0.28862,1
0.37321,1
0.68434,1
0.56458,1
0.47857,1
0.39523,1
0.50978,1
0.54161,1
0.32524,1
0.38106,1
0.50985,1
0.41289,1
0.21523,1
0.61281,1
0.27881,1
0.40968,1
0.55428,1
0.60964,1
0.83643,1
0.54141,1
0.38719,1
0.6603,1
0.48809,1
0.82475,1
0.67133,1
0.41783,1
0.5973,1
0.41009,1
0.3435,1
0.67075,1
0.50303,1
0.50024,1
0.44287,1
0.40486,1
0.62246,1
0.36573,1
0.64778,1
0.64109,1
0.52182,1
0.49819,1
0.40339,1
0.49779,1
0.50424,1
0.56521,1
0.546,1
0.64699,1
0.62222,1
0.82101,1
0.8037,1
0.68472,1
0.51511,1
0.38782,1
0.63299,1
0.25094,1
0.58668,1
0.66107,1
0.6982,1
0.37575,1
0.5789,1
0.69956,1
0.35535,1
0.31255,1
0.7248,1
0.35861,1
0.5473,1
0.37711,1
0.66749,1
0.40228,1
0.52165,1
0.46075,1
0.40362,1
0.22265,1
0.49124,1
0.59546,1
0.23169,1
0.17529,1
0.5985,1
0.76187,1
0.43537,1
0.27594,1
0.44628,1
0.30665,1
0.78989,1
0.52126,1
0.22239,1
0.69534,1
0.36731,1
0.38267,1
0.46191,1
0.25073,1
0.55833,1
0.50631,1
0.46729,1
0.44038,1
0.43249,1
0.4597,1
0.59089,1
0.30677,1
0.34403,1
0.55302,1
0.67333,1
0.75148,1
0.49194,1
0.48413,1
0.40115,1
0.48395,1
0.40135,1
0.55488,1
0.55778,1
0.30172,1
0.60122,1
0.54939,1
0.46727,1
0.45397,1
0.22591,1
0.48207,1
0.64243,1
0.42975,1
0.48313,1
0.6455,1
0.32154,1
0.62879,1
0.6307,1
0.32422,1
0.58623,1
0.52888,1
0.74504,1
0.60643,1
0.6001,1
0.48546,1
0.61194,1
0.54546,1
0.69794,1
0.50022,1
0.72043,1
0.43211,1
0.63662,1
0.45022,1
0.72845,1
0.5961,1
0.66788,1
0.52688,1
0.63636,1
0.52549,1
0.47459,1
0.51577,1
0.53128,1
0.44753,1
0.45243,1
0.68496,1
0.12316,1
0.33646,1
0.37324,1
0.85288,1
0.65406,1
0.85811,1
0.64792,1
0.75559,1
0.6801,1
0.66761,1
0.59366,1
0.49297,1
0.61768,1
0.67857,1
0.58265,1
0.66462,1
0.88142,1
0.44549,1
0.35865,1
0.48411,1
0.55405,1
0.43157,1
0.50786,1
0.42118,1
0.70742,1
0.27498,1
0.59451,1
0.59383,1
0.90018,1
0.55474,1
0.38949,1
0.31356,1
0.80075,1
0.53773,1
0.68591,1
0.7329,1
0.46662,1
0.70883,1
0.70349,1
0.5382,1
0.3037,1
0.47396,1
0.59665,1
0.32247,1
0.42317,1
0.52142,1
0.81514,1
0.48512,1
0.57266,1
0.5325,1
0.3129,1
0.22448,1
0.57277,1
0.71182,0
0.64932,0
0.2613,0
0.40391,0
0.16032,0
0.60986,0
0.38145,0
0.6853,0
0.58079,0
0.55274,0
0.50924,0
0.54024,0
0.74155,0
0.65318,0
0.30744,0
0.44812,0
0.61466,0
0.51823,0
0.57718,0
0.7183,0
0.35557,0
0.65363,0
0.54814,0
0.81215,0
0.96717,0
0.50132,0
0.65508,0
0.34646,0
0.66683,0
0.56959,0
0.57631,0
0.48166,0
0.54873,0
0.5915,0
0.47082,0
0.35601,0
0.46637,0
0.59062,0
1.013,0
0.40926,0
0.74232,0
0.57185,0
0.35506,0
0.64904,0
0.88095,0
0.46761,0
0.79531,0
0.89371,0
0.66587,0
0.98738,0
0.65341,0
0.68343,0
0.35575,0
0.60327,0
0.48769,0
0.55534,0
0.42753,0
0.16017,0
0.45719,0
0.6117,0
0.83583,0
